version,pattern,coverage_target,state,allow
auto-DDDDUD-c10,DDDDUD,0.1,DUUUUD,1
auto-DDDDUD-c10,DDDDUD,0.1,UUUDUU,1
auto-DDDDUD-c10,DDDDUD,0.1,UUUUDD,1
auto-DDDDUD-c10,DDDDUD,0.1,UUUDDD,1
auto-DDDDUD-c10,DDDDUD,0.1,UDUUUU,1
auto-DDDDUD-c10,DDDDUD,0.1,UDUUDD,1
auto-DDDDUD-c10,DDDDUD,0.1,DDUUUU,1
