version,pattern,coverage_target,state,allow
auto-UDUUDU-c10,UDUUDU,0.1,UDDUDD,1
auto-UDUUDU-c10,UDUUDU,0.1,UDDUUU,1
auto-UDUUDU-c10,UDUUDU,0.1,UUUUUU,1
auto-UDUUDU-c10,UDUUDU,0.1,UUUDDD,1
auto-UDUUDU-c10,UDUUDU,0.1,UUUUDD,1
auto-UDUUDU-c10,UDUUDU,0.1,DDUUUD,1
auto-UDUUDU-c10,UDUUDU,0.1,UDUDDU,1
